"id","listnum","category","item","rt"
"SP-57qCWMcgh","1","frutta","cachi","29480"
"SP-57qCWMcgh","1","frutta","pomodoro","41403"
"SP-57qCWMcgh","2","verdura","melanzane","3047"
"SP-57qCWMcgh","2","verdura","peperoni","8593"
"SP-57qCWMcgh","2","verdura","zucchine","8593"
"SP-57qCWMcgh","2","verdura","belga","10810"
"SP-57qCWMcgh","2","verdura","scarola","13589"
"SP-57qCWMcgh","2","verdura","iceberg","16497"
"SP-57qCWMcgh","2","verdura","cicoria","20327"
"SP-57qCWMcgh","2","verdura","bietola","22077"
"SP-57qCWMcgh","2","verdura","spinaci","26657"
"SP-57qCWMcgh","2","verdura","patate","29814"
"SP-57qCWMcgh","2","verdura","verza","35896"
"SP-57qCWMcgh","2","verdura","radicchio","46274"
"SP-57qCWMcgh","2","verdura","romanella","50276"
"SP-57qCWMcgh","3","animali","ravanelli","61115"
"SP-57qCWMcgh","3","animali","finocchi","61115"
"SP-57qCWMcgh","3","animali","sedano","61115"
"SP-57qCWMcgh","3","animali","cane","3162"
"SP-57qCWMcgh","3","animali","gatto","3162"
"SP-57qCWMcgh","3","animali","elefante","11127"
"SP-57qCWMcgh","3","animali","serpente","11127"
"SP-57qCWMcgh","3","animali","coccodrillo","11127"
"SP-57qCWMcgh","3","animali","fenicottero","11127"
"SP-57qCWMcgh","3","animali","farfalla","11127"
"SP-57qCWMcgh","3","animali","scimmia","13641"
"SP-57qCWMcgh","3","animali","leopardo","20189"
"SP-57qCWMcgh","3","animali","ghepardo","20189"
"SP-57qCWMcgh","3","animali","pantera","20189"
"SP-57qCWMcgh","3","animali","puma","20189"
"SP-57qCWMcgh","3","animali","gazzella","22966"
"SP-57qCWMcgh","3","animali","leone","22966"
"SP-57qCWMcgh","3","animali","rinoceronte","26911"
"SP-57qCWMcgh","3","animali","giraffa","26911"
"SP-57qCWMcgh","3","animali","zebra","26911"
"SP-57qCWMcgh","3","animali","facocero","31761"
"SP-57qCWMcgh","3","animali","cinghiale","40667"
"SP-57qCWMcgh","3","animali","ornitorinco","40667"
"SP-57qCWMcgh","3","animali","ermellino","40667"
"SP-57qCWMcgh","3","animali","londra","40667"
"SP-57qCWMcgh","3","animali","gaza","40667"
"SP-57qCWMcgh","3","animali","oca","45185"
"SP-57qCWMcgh","3","animali","colibrì","52761"
"SP-57qCWMcgh","3","animali","maiale","58031"
"SP-57qCWMcgh","3","animali","mucca","58031"
"SP-57qCWMcgh","3","animali","toro","58031"
"SP-57qCWMcgh","4","frutta","asino","61127"
"SP-57qCWMcgh","4","frutta","cavallo","61127"
"SP-57qCWMcgh","4","frutta","banana","7517"
"SP-57qCWMcgh","4","frutta","mela","7517"
"SP-57qCWMcgh","4","frutta","pera","7517"
"SP-57qCWMcgh","4","frutta","arancia","7517"
"SP-57qCWMcgh","4","frutta","ananas","7517"
"SP-57qCWMcgh","4","frutta","pomodoro","7517"
"SP-57qCWMcgh","4","frutta","mango","11093"
"SP-57qCWMcgh","4","frutta","papaya","11093"
"SP-57qCWMcgh","4","frutta","avocado","14779"
"SP-57qCWMcgh","4","frutta","maracuja","32534"
"SP-57qCWMcgh","4","frutta","dattero","32534"
"SP-57qCWMcgh","4","frutta","cocco","32534"
"SP-57qCWMcgh","4","frutta","pesca","38420"
"SP-57qCWMcgh","4","frutta","albicocca","38420"
"SP-57qCWMcgh","4","frutta","ciliegia","38420"
"SP-57qCWMcgh","4","frutta","fragola","38420"
"SP-57qCWMcgh","4","frutta","limone","43601"
"SP-57qCWMcgh","4","frutta","pompelmo","54357"
"SP-57qCWMcgh","5","verdura","cicoria","4927"
"SP-57qCWMcgh","5","verdura","iceberg","4927"
"SP-57qCWMcgh","5","verdura","aiga","8374"
"SP-57qCWMcgh","5","verdura","spinaci","8374"
"SP-57qCWMcgh","5","verdura","cavolo","16277"
"SP-57qCWMcgh","5","verdura","verza","16277"
"SP-57qCWMcgh","5","verdura","melanzane","21795"
"SP-57qCWMcgh","5","verdura","peperoni","21795"
"SP-57qCWMcgh","5","verdura","carote","23904"
"SP-57qCWMcgh","5","verdura","broccoli","35860"
"SP-57qCWMcgh","0","animali","pesci","14123"
"SP-57qCWMcgh","0","animali","canguro","14123"
"SP-57qCWMcgh","0","animali","coniglio","14123"
"SP-57qCWMcgh","0","animali","maiale","14123"
"SP-57qCWMcgh","0","animali","mucca","14123"
"SP-57qCWMcgh","0","animali","toro","14123"
"SP-57qCWMcgh","0","animali","gallina","29859"
"SP-57qCWMcgh","0","animali","ornitorinco","29859"
"SP-57qCWMcgh","0","animali","cinghiale","29859"
"SP-57qCWMcgh","0","animali","ghepardo","29859"
"SP-57qCWMcgh","0","animali","pantera","29859"
"SP-57qCWMcgh","0","animali","puma","29859"
"SP-57qCWMcgh","0","animali","iena","29859"
"SP-57qCWMcgh","0","animali","falco","29859"
"SP-57qCWMcgh","0","animali","riccio","39416"
"SP-57qCWMcgh","0","animali","tartaruga","39416"
"SP-57qCWMcgh","0","animali","serpente","39416"
"SP-57qCWMcgh","0","animali","coccodrillo","39416"
"SP-57qCWMcgh","0","animali","fenicottero","39416"
"SP-57qCWMcgh","0","animali","dromedario","45248"
"SP-57qCWMcgh","0","animali","cammello","45248"
"SP-57qCWMcgh","0","animali","lama","50660"
"SP-57qCWMcgh","0","animali","cavallo","55317"
"SP-57qCWMcgh","1","frutta","mar","61188"
"SP-57qCWMcgh","1","frutta","mela","9195"
"SP-57qCWMcgh","1","frutta","pera","9195"
"SP-57qCWMcgh","1","frutta","banana","9195"
"SP-57qCWMcgh","1","frutta","albicocca","9195"
"SP-57qCWMcgh","1","frutta","ciliegia","9195"
"SP-57qCWMcgh","1","frutta","anguria","9195"
"SP-57qCWMcgh","1","frutta","melone","9195"
"SP-57qCWMcgh","1","frutta","pesca","9195"
"SP-57qCWMcgh","1","frutta","maracuja","15899"
"SP-57qCWMcgh","1","frutta","koko","15899"
"SP-57qCWMcgh","1","frutta","dattero","18207"
"SP-57qCWMcgh","1","frutta","papaya","23994"
"SP-57qCWMcgh","1","frutta","mango","23994"
"SP-57qCWMcgh","1","frutta","limone","26568"
"SP-57qCWMcgh","1","frutta","fichi","30039"
"SP-57qCWMcgh","1","frutta","prugne","31418"
"SP-57qCWMcgh","2","verdura","ananas","61812"
"SP-57qCWMcgh","2","verdura","melanzane","7876"
"SP-57qCWMcgh","2","verdura","e","7876"
"SP-57qCWMcgh","2","verdura","peperoni","7876"
"SP-57qCWMcgh","2","verdura","cavolo","7876"
"SP-57qCWMcgh","2","verdura","verza","7876"
"SP-57qCWMcgh","2","verdura","bietola","13868"
"SP-57qCWMcgh","2","verdura","cicoria","13868"
"SP-57qCWMcgh","2","verdura","spinaci","13868"
"SP-57qCWMcgh","2","verdura","asparagi","13868"
"SP-57qCWMcgh","2","verdura","carciofi","15728"
"SP-57qCWMcgh","2","verdura","funghi","20993"
"SP-57qCWMcgh","2","verdura","radicchio","25350"
"SP-57qCWMcgh","2","verdura","belga","25350"
"SP-57qCWMcgh","2","verdura","cipolla","39164"
"SP-57qCWMcgh","2","verdura","carota","39164"
"SP-57qCWMcgh","2","verdura","aglio","41335"
"SP-57qCWMcgh","2","verdura","cardo","46708"
"SP-57qCWMcgh","2","verdura","sedano","49830"
"SP-57qCWMcgh","3","animali","gatto","11975"
"SP-57qCWMcgh","3","animali","cane","11975"
"SP-57qCWMcgh","3","animali","topo","11975"
"SP-57qCWMcgh","3","animali","elefante","11975"
"SP-57qCWMcgh","3","animali","coccodrillo","11975"
"SP-57qCWMcgh","3","animali","lama","11975"
"SP-57qCWMcgh","3","animali","lontra","11975"
"SP-57qCWMcgh","3","animali","facocero","16500"
"SP-57qCWMcgh","3","animali","cinghiale","16500"
"SP-57qCWMcgh","3","animali","pantera","18733"
"SP-57qCWMcgh","3","animali","puma","24358"
"SP-57qCWMcgh","3","animali","tigre","24358"
"SP-57qCWMcgh","3","animali","leone","24358"
"SP-57qCWMcgh","3","animali","zebra","27250"
"SP-57qCWMcgh","3","animali","giraffa","27250"
"SP-57qCWMcgh","3","animali","gazzella","30399"
"SP-57qCWMcgh","3","animali","fenicottero","35438"
"SP-57qCWMcgh","3","animali","falla","40818"
"SP-57qCWMcgh","3","animali","mucca","46928"
"SP-57qCWMcgh","3","animali","maiale","46928"
"SP-57qCWMcgh","3","animali","toro","46928"
"SP-57qCWMcgh","3","animali","asino","49508"
"SP-57qCWMcgh","3","animali","mulo","49508"
"SP-57qCWMcgh","4","frutta","banana","13017"
"SP-57qCWMcgh","4","frutta","mela","13017"
"SP-57qCWMcgh","4","frutta","pera","13017"
"SP-57qCWMcgh","4","frutta","arance","13017"
"SP-57qCWMcgh","4","frutta","albicocche","13017"
"SP-57qCWMcgh","4","frutta","susine","13017"
"SP-57qCWMcgh","4","frutta","ananas","13017"
"SP-57qCWMcgh","4","frutta","maracuja","13017"
"SP-57qCWMcgh","4","frutta","papaya","13017"
"SP-57qCWMcgh","4","frutta","mango","13017"
"SP-57qCWMcgh","4","frutta","anguria","34427"
"SP-57qCWMcgh","4","frutta","melone","34427"
"SP-57qCWMcgh","4","frutta","cocco","45905"
"SP-57qCWMcgh","4","frutta","fragole","52652"
"SP-57qCWMcgh","4","frutta","pompelmo","58487"
"SP-57qCWMcgh","5","verdura","bietole","13303"
"SP-57qCWMcgh","5","verdura","cipolle","13303"
"SP-57qCWMcgh","5","verdura","spinaci","13303"
"SP-57qCWMcgh","5","verdura","cicoria","13303"
"SP-57qCWMcgh","5","verdura","asparagi","13303"
"SP-57qCWMcgh","5","verdura","carciofi","13303"
"SP-57qCWMcgh","5","verdura","cardi","13303"
"SP-57qCWMcgh","5","verdura","cavolo","13303"
"SP-57qCWMcgh","5","verdura","verza","13303"
"SP-57qCWMcgh","5","verdura","melanzane","18975"
"SP-57qCWMcgh","5","verdura","peperoni","18975"
"SP-57qCWMcgh","5","verdura","iceberg","27264"
"SP-57qCWMcgh","5","verdura","radicchio","27264"
"SP-57qCWMcgh","5","verdura","romanella","32255"
"SP-57qCWMcgh","5","verdura","ravanelli","32255"
"SP-57qCWMcgh","5","verdura","carote","40054"
"SP-57qCWMcgh","5","verdura","sedano","40054"
"SP-57qCWMcgh","5","verdura","rape","53093"
"SP-57qCWMcgh","5","verdura","broccoli","53093"
"M6 (2)-qAVM25oJp","0","animali","cane","6674"
"M6 (2)-qAVM25oJp","0","animali","orso","10313"
"M6 (2)-qAVM25oJp","0","animali","lucertola","13916"
"M6 (2)-qAVM25oJp","0","animali","varano","17535"
"M6 (2)-qAVM25oJp","0","animali","pesce","21545"
"M6 (2)-qAVM25oJp","0","animali","coccodrillo","24369"
"M6 (2)-qAVM25oJp","0","animali","malena","28354"
"M6 (2)-qAVM25oJp","0","animali","struzzo","32253"
"M6 (2)-qAVM25oJp","0","animali","lama","35259"
"M6 (2)-qAVM25oJp","0","animali","dromedario","38838"
"M6 (2)-qAVM25oJp","0","animali","cammello","38838"
"M6 (2)-qAVM25oJp","0","animali","aquila","43594"
"M6 (2)-qAVM25oJp","0","animali","agnello","50415"
"M6 (2)-qAVM25oJp","0","animali","gallina","50415"
"M6 (2)-qAVM25oJp","0","animali","toro","55452"
"M6 (2)-qAVM25oJp","0","animali","verme","59449"
"M6 (2)-qAVM25oJp","1","frutta","serpente","61167"
"M6 (2)-qAVM25oJp","1","frutta","pera","9466"
"M6 (2)-qAVM25oJp","1","frutta","banana","9466"
"M6 (2)-qAVM25oJp","1","frutta","ananas","9466"
"M6 (2)-qAVM25oJp","1","frutta","arancia","9466"
"M6 (2)-qAVM25oJp","1","frutta","mandarino","9466"
"M6 (2)-qAVM25oJp","1","frutta","frutto","14869"
"M6 (2)-qAVM25oJp","1","frutta","della","14869"
"M6 (2)-qAVM25oJp","1","frutta","passione","14869"
"M6 (2)-qAVM25oJp","1","frutta","uva","17546"
"M6 (2)-qAVM25oJp","1","frutta","ribes","20648"
"M6 (2)-qAVM25oJp","1","frutta","fragole","20648"
"M6 (2)-qAVM25oJp","1","frutta","limone","31002"
"M6 (2)-qAVM25oJp","1","frutta","frutto","31002"
"M6 (2)-qAVM25oJp","1","frutta","limone","31002"
"M6 (2)-qAVM25oJp","1","frutta","castagna","39464"
"M6 (2)-qAVM25oJp","1","frutta","ciliegie","45316"
"M6 (2)-qAVM25oJp","1","frutta","cedro","51041"
"M6 (2)-qAVM25oJp","1","frutta","kiwi","60208"
"M6 (2)-qAVM25oJp","2","verdura","carote","13574"
"M6 (2)-qAVM25oJp","2","verdura","sedano","13574"
"M6 (2)-qAVM25oJp","2","verdura","cipolla","13574"
"M6 (2)-qAVM25oJp","2","verdura","aglio","13574"
"M6 (2)-qAVM25oJp","2","verdura","verza","13574"
"M6 (2)-qAVM25oJp","2","verdura","cavolfiore","13574"
"M6 (2)-qAVM25oJp","2","verdura","carciofo","13574"
"M6 (2)-qAVM25oJp","2","verdura","rucola","15891"
"M6 (2)-qAVM25oJp","2","verdura","lattuga","18193"
"M6 (2)-qAVM25oJp","2","verdura","coppetta","20874"
"M6 (2)-qAVM25oJp","2","verdura","le","35942"
"M6 (2)-qAVM25oJp","2","verdura","patate","35942"
"M6 (2)-qAVM25oJp","2","verdura","prezzemolo","44531"
"M6 (2)-qAVM25oJp","2","verdura","rosmarino","48273"
"M6 (2)-qAVM25oJp","2","verdura","timo","54257"
"M6 (2)-qAVM25oJp","3","animali","cane","7487"
"M6 (2)-qAVM25oJp","3","animali","gatto","7487"
"M6 (2)-qAVM25oJp","3","animali","orso","7487"
"M6 (2)-qAVM25oJp","3","animali","toro","12398"
"M6 (2)-qAVM25oJp","3","animali","agnello","15205"
"M6 (2)-qAVM25oJp","3","animali","coniglio","16804"
"M6 (2)-qAVM25oJp","3","animali","serpente","24739"
"M6 (2)-qAVM25oJp","3","animali","coccodrillo","24739"
"M6 (2)-qAVM25oJp","3","animali","foca","42638"
"M6 (2)-qAVM25oJp","3","animali","serpente","49990"
"M6 (2)-qAVM25oJp","4","frutta","uva","5562"
"M6 (2)-qAVM25oJp","4","frutta","melone","8273"
"M6 (2)-qAVM25oJp","4","frutta","anguria","12406"
"M6 (2)-qAVM25oJp","4","frutta","mela","12406"
"M6 (2)-qAVM25oJp","4","frutta","per","16173"
"M6 (2)-qAVM25oJp","4","frutta","banana","16173"
"M6 (2)-qAVM25oJp","4","frutta","mango","19600"
"M6 (2)-qAVM25oJp","4","frutta","kiwi","24056"
"M6 (2)-qAVM25oJp","4","frutta","limone","29160"
"M6 (2)-qAVM25oJp","4","frutta","susina","36191"
"M6 (2)-qAVM25oJp","4","frutta","fragole","43559"
"M6 (2)-qAVM25oJp","5","verdura","prezzemolo","6208"
"M6 (2)-qAVM25oJp","5","verdura","rosmarino","8942"
"M6 (2)-qAVM25oJp","5","verdura","lattuga","13468"
"M6 (2)-qAVM25oJp","5","verdura","coppetta","17583"
"M6 (2)-qAVM25oJp","5","verdura","carote","27597"
"M6 (2)-qAVM25oJp","5","verdura","cipolle","30774"
"M6 (2)-qAVM25oJp","5","verdura","bietola","47472"
"M6 (2)-qAVM25oJp","5","verdura","cetrioli","60644"
"M4-wLuVAzTiV","0","animali","60","13729"
"M4-wLuVAzTiV","0","animali","secondi","13729"
"M4-wLuVAzTiV","0","animali","dai","13729"
"M4-wLuVAzTiV","0","animali","proviamo","13729"
"M4-wLuVAzTiV","0","animali","animali","13729"
"M4-wLuVAzTiV","0","animali","foresta","13729"
"M4-wLuVAzTiV","0","animali","cavallo","16725"
"M4-wLuVAzTiV","0","animali","asino","16725"
"M4-wLuVAzTiV","0","animali","cane","20951"
"M4-wLuVAzTiV","0","animali","gatto","20951"
"M4-wLuVAzTiV","0","animali","tigre","20951"
"M4-wLuVAzTiV","0","animali","leone","20951"
"M4-wLuVAzTiV","0","animali","foca","23427"
"M4-wLuVAzTiV","0","animali","asino","28885"
"M4-wLuVAzTiV","0","animali","scoiattolo","32823"
"M4-wLuVAzTiV","0","animali","piccione","37698"
"M4-wLuVAzTiV","0","animali","coccodrillo","41614"
"M4-wLuVAzTiV","0","animali","cinghiale","45256"
"M4-wLuVAzTiV","0","animali","hamburger","60607"
"M4-wLuVAzTiV","1","frutta","arance","5667"
"M4-wLuVAzTiV","1","frutta","mandarini","5667"
"M4-wLuVAzTiV","1","frutta","mirtilli","10662"
"M4-wLuVAzTiV","1","frutta","ciliegia","13410"
"M4-wLuVAzTiV","1","frutta","prugne","18676"
"M4-wLuVAzTiV","1","frutta","susine","22255"
"M4-wLuVAzTiV","1","frutta","albicocche","44195"
"M4-wLuVAzTiV","1","frutta","neonato","44195"
"M4-wLuVAzTiV","1","frutta","albicocche","44195"
"M4-wLuVAzTiV","1","frutta","i","44195"
"M4-wLuVAzTiV","1","frutta","fichi","44195"
"M4-wLuVAzTiV","1","frutta","nespole","48205"
"M4-wLuVAzTiV","2","verdura","cavoli","7714"
"M4-wLuVAzTiV","2","verdura","cicoria","7714"
"M4-wLuVAzTiV","2","verdura","finocchi","7714"
"M4-wLuVAzTiV","2","verdura","e","7714"
"M4-wLuVAzTiV","2","verdura","carciofi","7714"
"M4-wLuVAzTiV","2","verdura","cime","13522"
"M4-wLuVAzTiV","2","verdura","di","13522"
"M4-wLuVAzTiV","2","verdura","rapa","13522"
"M4-wLuVAzTiV","2","verdura","broccoletti","13522"
"M4-wLuVAzTiV","2","verdura","bietole","16978"
"M4-wLuVAzTiV","2","verdura","zucchine","21604"
"M4-wLuVAzTiV","2","verdura","melanzane","23771"
"M4-wLuVAzTiV","2","verdura","pomodori","28462"
"M4-wLuVAzTiV","3","animali","cavallo","8142"
"M4-wLuVAzTiV","3","animali","asino","8142"
"M4-wLuVAzTiV","3","animali","bue","8142"
"M4-wLuVAzTiV","3","animali","pecora","8142"
"M4-wLuVAzTiV","3","animali","giraffa","17719"
"M4-wLuVAzTiV","3","animali","leone","17719"
"M4-wLuVAzTiV","3","animali","scoiattolo","17719"
"M4-wLuVAzTiV","3","animali","coccodrillo","29373"
"M4-wLuVAzTiV","3","animali","mahmood","32150"
"M4-wLuVAzTiV","3","animali","foca","38373"
"M4-wLuVAzTiV","3","animali","gallina","38373"
"M4-wLuVAzTiV","3","animali","giraffa","49525"
"M4-wLuVAzTiV","3","animali","scorpione","54248"
"M4-wLuVAzTiV","3","animali","lucertola","57912"
"M4-wLuVAzTiV","4","frutta","allora","8312"
"M4-wLuVAzTiV","4","frutta","avocado","8312"
"M4-wLuVAzTiV","4","frutta","banana","12325"
"M4-wLuVAzTiV","4","frutta","arancia","15770"
"M4-wLuVAzTiV","4","frutta","nespole","26404"
"M4-wLuVAzTiV","4","frutta","prugne","26404"
"M4-wLuVAzTiV","4","frutta","albicocche","26404"
"M4-wLuVAzTiV","4","frutta","pesche","26404"
"M4-wLuVAzTiV","4","frutta","susine","26404"
"M4-wLuVAzTiV","4","frutta","kaki","37018"
"M4-wLuVAzTiV","4","frutta","fichi","37018"
"M4-wLuVAzTiV","5","verdura","bietole","12820"
"M4-wLuVAzTiV","5","verdura","cavolo","18101"
"M4-wLuVAzTiV","5","verdura","cavolo","18101"
"M4-wLuVAzTiV","5","verdura","cappuccio","18101"
"M4-wLuVAzTiV","5","verdura","finocchi","21601"
"M4-wLuVAzTiV","5","verdura","cicoria","24423"
"M4-wLuVAzTiV","5","verdura","melanzane","31856"
"M4-wLuVAzTiV","5","verdura","zucchine","36253"
"M4-wLuVAzTiV","5","verdura","patate","45652"
"M4-wLuVAzTiV","5","verdura","finocchi","54820"
"M4-wLuVAzTiV","5","verdura","cavolfiore","59296"
"MP-Z1fUZb7tt","0","animali","tutti","8211"
"MP-Z1fUZb7tt","0","animali","i","8211"
"MP-Z1fUZb7tt","0","animali","tipi","8211"
"MP-Z1fUZb7tt","0","animali","di","8211"
"MP-Z1fUZb7tt","0","animali","animali","8211"
"MP-Z1fUZb7tt","0","animali","cavallo","12776"
"MP-Z1fUZb7tt","0","animali","maiale","12776"
"MP-Z1fUZb7tt","0","animali","asino","12776"
"MP-Z1fUZb7tt","0","animali","dopo","20208"
"MP-Z1fUZb7tt","0","animali","piccioni","38846"
"MP-Z1fUZb7tt","0","animali","vernici","46442"
"MP-Z1fUZb7tt","0","animali","tortore","46442"
"MP-Z1fUZb7tt","0","animali","passeri","46442"
"MP-Z1fUZb7tt","0","animali","cigni","53638"
"MP-Z1fUZb7tt","0","animali","e","53638"
"MP-Z1fUZb7tt","0","animali","basta","53638"
"MP-Z1fUZb7tt","0","animali","con","53638"
"MP-Z1fUZb7tt","0","animali","la","53638"
"MP-Z1fUZb7tt","1","frutta","allora","8255"
"MP-Z1fUZb7tt","1","frutta","arance","8255"
"MP-Z1fUZb7tt","1","frutta","mandarini","8255"
"MP-Z1fUZb7tt","1","frutta","limoni","8255"
"MP-Z1fUZb7tt","1","frutta","nespole","8255"
"MP-Z1fUZb7tt","1","frutta","fichi","8255"
"MP-Z1fUZb7tt","1","frutta","melo","10700"
"MP-Z1fUZb7tt","1","frutta","mele","15758"
"MP-Z1fUZb7tt","1","frutta","pere","15758"
"MP-Z1fUZb7tt","1","frutta","melagrana","35597"
"MP-Z1fUZb7tt","1","frutta","mandarini","49224"
"MP-Z1fUZb7tt","1","frutta","lauretta","49224"
"MP-Z1fUZb7tt","1","frutta","vendesi","55236"
"MP-Z1fUZb7tt","1","frutta","secco","55236"
"MP-Z1fUZb7tt","2","verdura","allora","3058"
"MP-Z1fUZb7tt","2","verdura","bietole","6984"
"MP-Z1fUZb7tt","2","verdura","sedano","16332"
"MP-Z1fUZb7tt","2","verdura","finocchi","16332"
"MP-Z1fUZb7tt","2","verdura","patate","32071"
"MP-Z1fUZb7tt","2","verdura","cipolle","32071"
"MP-Z1fUZb7tt","2","verdura","prezzemolo","32071"
"MP-Z1fUZb7tt","2","verdura","siamo","36531"
"MP-Z1fUZb7tt","2","verdura","ancora","36531"
"MP-Z1fUZb7tt","2","verdura","25","36531"
"MP-Z1fUZb7tt","2","verdura","minuti","36531"
"MP-Z1fUZb7tt","3","animali","semi","61233"
"MP-Z1fUZb7tt","3","animali","allora","7220"
"MP-Z1fUZb7tt","3","animali","cavallo","7220"
"MP-Z1fUZb7tt","3","animali","asino","7220"
"MP-Z1fUZb7tt","3","animali","galline","7220"
"MP-Z1fUZb7tt","3","animali","ok","7220"
"MP-Z1fUZb7tt","3","animali","coccodrilli","23200"
"MP-Z1fUZb7tt","3","animali","bisce","23200"
"MP-Z1fUZb7tt","3","animali","serpenti","23200"
"MP-Z1fUZb7tt","3","animali","tartarughe","47373"
"MP-Z1fUZb7tt","4","frutta","limone","33431"
"MP-Z1fUZb7tt","5","verdura","pomodori","61199"
"MP-Z1fUZb7tt","5","verdura","eccetera","61199"
"AM-UlE0xR5eB","0","animali","cane","14926"
"AM-UlE0xR5eB","0","animali","gatto","14926"
"AM-UlE0xR5eB","0","animali","coniglio","14926"
"AM-UlE0xR5eB","0","animali","mucca","14926"
"AM-UlE0xR5eB","0","animali","elefante","14926"
"AM-UlE0xR5eB","0","animali","serpente","14926"
"AM-UlE0xR5eB","0","animali","pecora","28769"
"AM-UlE0xR5eB","0","animali","uccello","41802"
"AM-UlE0xR5eB","0","animali","elefante","50490"
"AM-UlE0xR5eB","0","animali","farfalla","57418"
"AM-UlE0xR5eB","1","frutta","ciliegia","32183"
"AM-UlE0xR5eB","1","frutta","fragola","32183"
"AM-UlE0xR5eB","2","verdura","allora","7307"
"AM-UlE0xR5eB","2","verdura","fagiolini","7307"
"AM-UlE0xR5eB","2","verdura","zucchine","20474"
"AM-UlE0xR5eB","2","verdura","rucola","53474"
"AM-UlE0xR5eB","3","animali","top","13123"
"AM-UlE0xR5eB","3","animali","coniglio","13123"
"AM-UlE0xR5eB","3","animali","pecora","29312"
"AM-UlE0xR5eB","4","frutta","anguria","22415"
"AM-UlE0xR5eB","5","verdura","bietola","11345"
"AM-UlE0xR5eB","5","verdura","sedano","18151"
"AM-UlE0xR5eB","5","verdura","cavolfiore","18151"
"G8-cGldm2HyP","0","animali","capra","14401"
"G8-cGldm2HyP","0","animali","cavolo","14401"
"G8-cGldm2HyP","0","animali","rinoceronte","14401"
"G8-cGldm2HyP","0","animali","zebra","14401"
"G8-cGldm2HyP","0","animali","new","14401"
"G8-cGldm2HyP","0","animali","gatto","14401"
"G8-cGldm2HyP","0","animali","cane","14401"
"G8-cGldm2HyP","0","animali","tartaruga","14401"
"G8-cGldm2HyP","0","animali","ornitorinco","14401"
"G8-cGldm2HyP","0","animali","scimmia","14401"
"G8-cGldm2HyP","0","animali","orango","14401"
"G8-cGldm2HyP","0","animali","koala","18347"
"G8-cGldm2HyP","0","animali","delfino","18347"
"G8-cGldm2HyP","0","animali","balena","18347"
"G8-cGldm2HyP","0","animali","orata","26672"
"G8-cGldm2HyP","0","animali","anguilla","26672"
"G8-cGldm2HyP","0","animali","triglia","26672"
"G8-cGldm2HyP","0","animali","cornacchia","34830"
"G8-cGldm2HyP","0","animali","fringuello","34830"
"G8-cGldm2HyP","0","animali","cinciallegra","34830"
"G8-cGldm2HyP","0","animali","volpe","49430"
"G8-cGldm2HyP","0","animali","lepre","49430"
"G8-cGldm2HyP","0","animali","zebra","49430"
"G8-cGldm2HyP","0","animali","giraffa","49430"
"G8-cGldm2HyP","0","animali","leopardo","55309"
"G8-cGldm2HyP","0","animali","tigre","55309"
"G8-cGldm2HyP","0","animali","ghepardo","55309"
"G8-cGldm2HyP","0","animali","orso","55309"
"G8-cGldm2HyP","0","animali","armadillo","58467"
"G8-cGldm2HyP","1","frutta","diavolo","61128"
"G8-cGldm2HyP","1","frutta","allora","14837"
"G8-cGldm2HyP","1","frutta","kiwi","14837"
"G8-cGldm2HyP","1","frutta","banane","14837"
"G8-cGldm2HyP","1","frutta","mandarini","14837"
"G8-cGldm2HyP","1","frutta","e","14837"
"G8-cGldm2HyP","1","frutta","aranci","14837"
"G8-cGldm2HyP","1","frutta","caco","14837"
"G8-cGldm2HyP","1","frutta","mela","14837"
"G8-cGldm2HyP","1","frutta","ciliegie","14837"
"G8-cGldm2HyP","1","frutta","fragole","14837"
"G8-cGldm2HyP","1","frutta","lamponi","14837"
"G8-cGldm2HyP","1","frutta","mirtilli","14837"
"G8-cGldm2HyP","1","frutta","uva","21581"
"G8-cGldm2HyP","1","frutta","pere","26019"
"G8-cGldm2HyP","1","frutta","mango","34676"
"G8-cGldm2HyP","1","frutta","non","44254"
"G8-cGldm2HyP","1","frutta","mi","44254"
"G8-cGldm2HyP","1","frutta","viene","44254"
"G8-cGldm2HyP","1","frutta","in","44254"
"G8-cGldm2HyP","1","frutta","mente","44254"
"G8-cGldm2HyP","1","frutta","altri","44254"
"G8-cGldm2HyP","1","frutta","frutta","44254"
"G8-cGldm2HyP","2","verdura","allora","5170"
"G8-cGldm2HyP","2","verdura","zucchine","5170"
"G8-cGldm2HyP","2","verdura","carote","5170"
"G8-cGldm2HyP","2","verdura","cipolle","9331"
"G8-cGldm2HyP","2","verdura","sedano","9331"
"G8-cGldm2HyP","2","verdura","verza","12848"
"G8-cGldm2HyP","2","verdura","melanzane","17560"
"G8-cGldm2HyP","2","verdura","lattuga","27822"
"G8-cGldm2HyP","2","verdura","iceberg","27822"
"G8-cGldm2HyP","2","verdura","spinaci","57037"
"G8-cGldm2HyP","3","animali","allora","15938"
"G8-cGldm2HyP","3","animali","triglia","15938"
"G8-cGldm2HyP","3","animali","carpa","15938"
"G8-cGldm2HyP","3","animali","granchio","15938"
"G8-cGldm2HyP","3","animali","rana","15938"
"G8-cGldm2HyP","3","animali","serpente","15938"
"G8-cGldm2HyP","3","animali","elefante","15938"
"G8-cGldm2HyP","3","animali","gorilla","15938"
"G8-cGldm2HyP","3","animali","scimmia","15938"
"G8-cGldm2HyP","3","animali","orango","30226"
"G8-cGldm2HyP","3","animali","pantera","30226"
