id,category,cluster_switch_static,cluster_switch_fluid,switch_rate_static,cluster_size_static,cluster_size_fluid,perseverations,perseveration_words,intrusions,intrusion_words,avg_word_frequency,missing_word_freq_items,avg_aoa,missing_aoa_items
PNRRFE028-wwHJqE65l,animali,9.5,8.0,0.4109848484848485,2.013888888888889,2.5416666666666665,0.0,"[[], []]",2.0,"[[""ufo""], [""e"", ""martello"", ""poi""]]",0.837215909090909,[],7.445,"[""airone"", ""aquila"", ""aquilareale"", ""asino"", ""balena"", ""bradipo"", ""canarino"", ""cavallo"", ""cinghiale"", ""civetta"", ""criceto"", ""delfino"", ""e"", ""farfalla"", ""gatto"", ""grillo"", ""gufo"", ""leone"", ""leonessa"", ""lombrico"", ""martello"", ""mucca"", ""pesce"", ""pescepalla"", ""pescepappagallo"", ""pescerosso"", ""serpente"", ""somaro"", ""squalo"", ""stellamarina"", ""topo"", ""ufo"", ""verme""]"
PNRRFE034-mnvPCWmk7,animali,8.5,7.0,0.36454545454545456,2.2777777777777777,2.753968253968254,0.0,"[[], []]",2.0,"[[""pantegana"", ""gino""], [""ovini"", ""lumaca""]]",0.8277363636363635,[],7.0075,"[""agnello"", ""alligatore"", ""anatra"", ""bue"", ""canarino"", ""capra"", ""cavallo"", ""cinghiale"", ""coccodrillo"", ""elefante"", ""faina"", ""farfalla"", ""gallina"", ""gatto"", ""ghepardo"", ""gino"", ""giraffa"", ""lama"", ""leone"", ""leopardo"", ""lince"", ""lontra"", ""lumaca"", ""maiale"", ""manzo"", ""mosca"", ""mucca"", ""ovini"", ""pantegana"", ""pecora"", ""pollo"", ""tacchino"", ""topo"", ""volpe"", ""zanzara""]"
PNRRFE036-jpLIwhmqB,animali,8.5,8.5,0.381578947368421,2.217948717948718,2.217948717948718,0.0,"[[], []]",2.0,"[[""uccellino""], [""e"", ""toro"", ""pescecane""]]",0.8691776315789472,[],5.74,"[""anatra"", ""aquila"", ""bruco"", ""carpa"", ""coccodrillo"", ""coniglio"", ""e"", ""elefante"", ""falco"", ""farfalla"", ""formica"", ""gallina"", ""gatto"", ""iena"", ""ippopotamo"", ""leone"", ""maiale"", ""mucca"", ""oca"", ""pecora"", ""pesce"", ""pescecane"", ""pescegatto"", ""pollo"", ""pulcino"", ""ragno"", ""rana"", ""scarafaggio"", ""scimmia"", ""serpente"", ""tacchino"", ""tigre"", ""topo"", ""toro"", ""uccellino"", ""vespa"", ""vitello""]"
SMG-ahyZuQyGq,animali,14.0,12.5,0.32291666666666663,2.675,3.1315789473684212,4.0,"[[""gatto"", ""rondine"", ""capra"", ""mucca"", ""cane"", ""serpente"", ""pecora""], [""rondine""]]",4.5,"[[""grifone"", ""stop"", ""posso"", ""ecco"", ""cambiano""], [""cerbiatto"", ""l"", ""poi"", ""rondinone""]]",8.175555555555556,[],7.700500000000001,"[""aquila"", ""biscia"", ""bue"", ""cambiano"", ""capra"", ""castoro"", ""cerbiatto"", ""cervo"", ""cinghiale"", ""colomba"", ""cornacchia"", ""corvo"", ""ecco"", ""fenicottero"", ""formica"", ""gabbiano"", ""gatto"", ""ghepardo"", ""giraffa"", ""grifone"", ""ippopotamo"", ""l"", ""leone"", ""leopardo"", ""lepre"", ""lucertola"", ""maiale"", ""mucca"", ""muflone"", ""orca"", ""orso"", ""passero"", ""pecora"", ""picchio"", ""piccione"", ""posso"", ""ragno"", ""rinoceronte"", ""rondine"", ""rondinone"", ""rondone"", ""scoiattolo"", ""serpente"", ""squalobalena"", ""stambecco"", ""tigre"", ""tortora"", ""verme"", ""vipera"", ""zanzara""]"
SP-57qCWMcgh,animali,21.5,20.0,0.4134295227524972,2.0879446640316206,2.2386363636363633,13.5,"[[""toro"", ""fenicottero"", ""mucca"", ""pesci"", ""coccodrillo"", ""ornitorinco"", ""ghepardo"", ""cinghiale"", ""serpente"", ""tartaruga"", ""pantera""], [""gazzella"", ""gatto"", ""toro"", ""fenicottero"", ""mucca"", ""elefante"", ""coccodrillo"", ""zebra"", ""puma"", ""cane"", ""leone"", ""giraffa"", ""maiale"", ""cinghiale"", ""pantera"", ""facocero""]]",5.0,"[[""pesci"", ""toro"", ""pesci"", ""toro""], [""londra"", ""gaza"", ""colibr\u00ec"", ""toro"", ""falla"", ""toro""]]",0.7753163152053275,[],6.510000000000001,"[""asino"", ""balena"", ""cammello"", ""canguro"", ""cavallo"", ""cinghiale"", ""coccodrillo"", ""colibr\u00ec"", ""coniglio"", ""delfino"", ""dromedario"", ""elefante"", ""ermellino"", ""facocero"", ""falco"", ""falla"", ""farfalla"", ""fenicottero"", ""foca"", ""gallina"", ""gatto"", ""gaza"", ""gazzella"", ""ghepardo"", ""giraffa"", ""iena"", ""lama"", ""leone"", ""leopardo"", ""londra"", ""lontra"", ""maiale"", ""mucca"", ""mulo"", ""oca"", ""ornitorinco"", ""pantera"", ""pesci"", ""piccione"", ""riccio"", ""rinoceronte"", ""scimmia"", ""serpente"", ""squalo"", ""tartaruga"", ""tigre"", ""topo"", ""toro""]"
TB-CmdzjfLO0,animali,5.5,4.5,0.3142414860681114,2.6527777777777777,3.375,1.0,"[[""cornacchia""], [""coccodrillo""]]",3.5,"[[""\u00e8"", ""il"", ""che"", ""la""], [""allora"", ""agnellino"", ""il""]]",2.5672755417956656,[],5.265000000000001,"[""agnellino"", ""agnello"", ""allora"", ""canarino"", ""cavallo"", ""che"", ""cinghiale"", ""coccodrillo"", ""coniglio"", ""cornacchia"", ""gallina"", ""gallo"", ""gatto"", ""il"", ""la"", ""leone"", ""leonessa"", ""maiale"", ""papera"", ""pappagallo"", ""pecora"", ""uccello"", ""\u00e8""]"
015-Wxp5TYig8,frutta,3.5,3.5,0.5476190476190476,1.125,1.125,0.0,"[[], []]",1.5,"[[""noci"", ""ananas""], [""ananas""]]",2.126547619047619,[],5.67,"[""ananas"", ""arancia"", ""cachi"", ""melograno"", ""noci"", ""pesca""]"
AM-UlE0xR5eB,frutta,4.5,4.5,0.4595959595959596,1.5666666666666667,1.5666666666666667,0.5,"[[""fragola""], []]",1.5,"[[""ananas"", ""kaki""], [""anguria""]]",1.200050505050505,[],7.370000000000001,"[""albicocca"", ""ananas"", ""anguria"", ""arancia"", ""ciliegia"", ""fragola"", ""kaki"", ""mandarino"", ""mela"", ""pera"", ""pesca""]"
B1-Prq7S2alQ,frutta,4.0,4.0,0.38095238095238093,1.4583333333333335,1.4583333333333335,1.5,"[[""boh"", ""pera"", ""mela""], []]",3.5,"[[""arancio"", ""mamma"", ""mia"", ""boh"", ""boh""], [""ananas"", ""mirtilli""]]",0.9240000000000002,[],7.328333333333333,"[""ananas"", ""arancio"", ""boh"", ""lampone"", ""mamma"", ""mandarino"", ""mela"", ""melacotogna"", ""melograno"", ""mia"", ""mirtilli"", ""pera""]"
B10-gVKbNaY6G,frutta,17.5,17.5,0.4357142857142857,1.5807453416149069,1.5807453416149069,13.5,"[[""papaya"", ""albicocca"", ""cocco"", ""mela"", ""arancia"", ""banana"", ""pesca"", ""ciliegia"", ""ribes"", ""mandarancio""], [""albicocca"", ""mela"", ""lampone"", ""banana"", ""melone"", ""pesca"", ""ciliegia"", ""uva""]]",11.5,"[[""ananas"", ""mandarancio"", ""mandarancio"", ""per\u00f2"", ""ribes"", ""abbassa"", ""noce"", ""di"", ""anguria"", ""melone"", ""ribes"", ""susino"", ""fragole"", ""mirtilli""], [""anatra"", ""oca"", ""ananas"", ""melone"", ""ribes"", ""melone"", ""anguria"", ""vai"", ""a""]]",293.01992532467534,[],6.4939583333333335,"[""abbassa"", ""albicocca"", ""ananas"", ""anatra"", ""anguria"", ""arancia"", ""ciliegia"", ""cocco"", ""di"", ""fragola"", ""fragole"", ""lampone"", ""limone"", ""mandarancio"", ""mela"", ""melone"", ""mirtilli"", ""mora"", ""nespola"", ""noce"", ""oca"", ""per\u00f2"", ""pesca"", ""prugna"", ""ribes"", ""susina"", ""susino"", ""uva"", ""vai""]"
F2-dhpmHFq1G,frutta,8.0,8.0,0.5277777777777778,1.3246753246753247,1.3246753246753247,1.5,"[[""limone"", ""banana"", ""fico""], []]",3.0,"[[""noce"", ""nocciola"", ""\u00e8""], [""anguria"", ""melone"", ""allora""]]",1.53125,[],8.516666666666667,"[""allora"", ""anguria"", ""arancia"", ""cachi"", ""cocco"", ""ficodindia"", ""lampone"", ""limone"", ""mandarino"", ""mela"", ""melone"", ""mora"", ""nocciola"", ""noce"", ""pera"", ""pompelmo"", ""\u00e8""]"
FR-OZRElyHln,frutta,3.0,3.0,0.2548076923076923,2.0833333333333335,2.0833333333333335,1.5,"[[""arancia"", ""frutta"", ""allora""], []]",4.0,"[[""allora"", ""frutta"", ""allora"", ""frutta"", ""se"", ""no""], [""allora"", ""banane""]]",1.788221153846154,[],5.9366666666666665,"[""allora"", ""arancia"", ""banane"", ""frutta"", ""limone"", ""mandarino"", ""mela"", ""pera"", ""se"", ""uva""]"
G8-cGldm2HyP,frutta,10.0,10.0,0.513157894736842,1.3181818181818181,1.3181818181818181,5.0,"[[""kiwi"", ""mango"", ""arancia"", ""mela""], [""pera"", ""mela"", ""kiwi"", ""mango"", ""nespola""]]",5.0,"[[""diavolo"", ""allora"", ""pere"", ""anguria"", ""melone""], [""colore"", ""arancio"", ""caco"", ""anguria"", ""melone""]]",1.179092105263158,[],7.109000000000001,"[""albicocca"", ""allora"", ""anguria"", ""arancia"", ""arancio"", ""caco"", ""colore"", ""diavolo"", ""mandarino"", ""mela"", ""melone"", ""nespola"", ""pera"", ""pere"", ""susina"", ""uva""]"
M4-wLuVAzTiV,frutta,1.5,1.5,0.3,1.0,1.0,0.0,"[[], []]",0.5,"[[], [""allora""]]",1.5950000000000002,[],6.534999999999999,"[""allora"", ""arancia"", ""cachi"", ""ciliegia""]"
M6 (2)-qAVM25oJp,frutta,12.5,12.5,0.5016025641025641,1.228021978021978,1.228021978021978,7.0,"[[""limone"", ""arancia"", ""kiwi"", ""fragole"", ""banana"", ""mandarino"", ""uva""], [""limone"", ""anguria"", ""mela"", ""banana"", ""melone"", ""uva""]]",8.5,"[[""serpente"", ""ananas"", ""ribes"", ""fragole"", ""frutto"", ""castagna"", ""ciliegie"", ""fragole""], [""melone"", ""anguria"", ""per"", ""fragole"", ""tutta"", ""melone"", ""anguria"", ""nespole"", ""fichi""]]",1.815897435897436,[],6.035,"[""ananas"", ""anguria"", ""arancia"", ""cachi"", ""castagna"", ""cedro"", ""ciliegia"", ""ciliegie"", ""fichi"", ""fragola"", ""fragole"", ""frutto"", ""fruttodellapassione"", ""limone"", ""mandarino"", ""mela"", ""melone"", ""nespole"", ""pera"", ""ribes"", ""serpente"", ""susina"", ""tutta"", ""uva""]"
M7-r3VC9GviQ,frutta,7.0,7.0,0.5369318181818181,1.4375,1.4375,4.0,"[[""pera"", ""albicocca"", ""mela"", ""pesca""], [""pera"", ""banana"", ""avocado""]]",2.0,"[[""mirtilli"", ""ananas""], [""ananas"", ""fragole""]]",1.5594318181818183,[],7.7555,"[""albicocca"", ""ananas"", ""arancia"", ""cedro"", ""fragole"", ""lampone"", ""limone"", ""mandarino"", ""mela"", ""mirtilli"", ""pera"", ""pesca""]"
MA-k8TRO2jAu,frutta,0.0,0.0,0.0,1.0,1.0,0.0,"[[], []]",1.0,"[[], [""banane"", ""ciliegie""]]",0.76,[],8.424999999999999,"[""banane"", ""ciliegie""]"
MF-YOtfJxdNv,frutta,1.0,1.0,0.16666666666666666,1.0,1.0,0.0,[[]],4.0,"[[""fragole"", ""melone"", ""ciliegie"", ""castagne""]]",0.6466666666666666,[],9.2,"[""castagne"", ""ciliegie"", ""fragole"", ""melone""]"
MP-Z1fUZb7tt,frutta,0.0,0.0,0.0,1.0,1.0,0.0,[[]],0.0,[[]],0.5,[],,"[""limone""]"
PL-I775dRZdA,frutta,0.5,0.5,0.25,1.0,1.0,0.0,"[[], []]",0.5,"[[], [""fragole""]]",0.5700000000000001,[],7.56,"[""fragole"", ""limone"", ""mela""]"
PNRR-CA-AEG-ihB4iX4so,frutta,3.0,3.0,0.369047619047619,1.5,1.5,0.5,"[[], [""ciliegia""]]",4.0,"[[""moscerino"", ""nespole""], [""kangoo"", ""lora"", ""ciliegie"", ""fichi"", ""pesche"", ""banane""]]",1.3021428571428573,[],6.876666666666666,"[""albicocca"", ""arancia"", ""banane"", ""ciliegia"", ""ciliegie"", ""cocco"", ""fichi"", ""kangoo"", ""lora"", ""melacotogna"", ""melograno"", ""moscerino"", ""nespole"", ""pesche"", ""uva""]"
PNRR-CA-AG-NVUuOHgdY,frutta,7.5,7.5,0.5539772727272727,1.3642857142857143,1.3642857142857143,0.5,"[[""limone""], []]",2.0,"[[""millepiedi"", ""era"", ""dici""], [""pompia""]]",1.5334375000000002,[],9.055833333333334,"[""albicocca"", ""arancia"", ""ciliegia"", ""dici"", ""fragola"", ""lampone"", ""limone"", ""mandarino"", ""mela"", ""millepiedi"", ""pesca"", ""pompia"", ""uva""]"
PNRR-CA-EC-ccD2nMGbI,frutta,3.0,3.0,0.5277777777777778,1.0833333333333335,1.0833333333333335,0.5,"[[""cachi""], []]",1.0,"[[""noce"", ""di""], []]",0.8266666666666667,[],7.725,"[""cachi"", ""cocco"", ""di"", ""mela"", ""noce"", ""uva""]"
PNRR-CA-ED-rixI7hHV3,frutta,0.0,0.0,0.0,1.0,1.0,0.0,[[]],0.0,[[]],0.5,[],,"[""pera""]"
PNRR-CA-FM-opQYDF3T5,frutta,7.5,7.5,0.5357142857142857,1.3142857142857143,1.3142857142857143,3.0,"[[""kiwi"", ""pera""], [""kiwi"", ""pera"", ""banana"", ""mela""]]",3.0,"[[""melone"", ""anguria"", ""ananas"", ""noce""], [""clementino"", ""anguria""]]",1.270714285714286,[],6.615,"[""ananas"", ""anguria"", ""arancia"", ""cachi"", ""ciliegia"", ""clementino"", ""mandarino"", ""mela"", ""melone"", ""noce"", ""pera"", ""pesca"", ""susina"", ""uva""]"
PNRR-CA-GF-47wm7VCAS,frutta,4.0,4.0,0.36363636363636365,1.4,1.4,0.0,[[]],4.0,"[[""arancio"", ""ananas"", ""palline"", ""neri""]]",1.4554545454545456,[],5.67,"[""ananas"", ""arancio"", ""fragola"", ""limone"", ""mela"", ""neri"", ""palline"", ""pera"", ""uva""]"
PNRR-CA-MKS-wPHqKu0rR,frutta,6.0,6.0,0.39166666666666666,1.7111111111111112,1.7111111111111112,0.5,"[[""fragola""], []]",4.5,"[[""pinguino"", ""foca"", ""ananas"", ""ciliegie""], [""ananas"", ""ciliegie"", ""fragole"", ""anguria"", ""melone""]]",1.2159375,[],8.2,"[""albicocca"", ""ananas"", ""anguria"", ""arancia"", ""ciliegie"", ""ficodindia"", ""foca"", ""fragola"", ""fragole"", ""fruttodellapassione"", ""mela"", ""melograno"", ""melone"", ""nespola"", ""pera"", ""pesca"", ""pinguino"", ""susina"", ""uva""]"
PNRR-CA-MV-hn14NXOHE,frutta,16.0,16.0,0.47017543859649125,1.3578947368421053,1.3578947368421053,11.5,"[[""pera"", ""cocco"", ""arancia"", ""mela"", ""ananas"", ""kaki"", ""lampone"", ""banana"", ""pompelmo"", ""avvocato"", ""uva""], [""papaya"", ""pera"", ""mela"", ""arancia"", ""ananas"", ""mango"", ""lampone"", ""banana""]]",11.0,"[[""fichi"", ""ananas"", ""avvocato"", ""ananas"", ""anguria"", ""anas"", ""fragole"", ""ne"", ""e"", ""pesche"", ""kaki"", ""kaki"", ""avvocato""], [""ananas"", ""avvocato"", ""ribes"", ""fragole"", ""frutta"", ""secca"", ""ananas"", ""mirtilli"", ""susine""]]",1.244657894736842,[],7.220857142857143,"[""ananas"", ""anas"", ""anguria"", ""arancia"", ""avvocato"", ""ciliegia"", ""cocco"", ""e"", ""fichi"", ""fragola"", ""fragole"", ""frutta"", ""fruttodellapassione"", ""kaki"", ""lampone"", ""mandarino"", ""mela"", ""mirtilli"", ""ne"", ""pera"", ""pesche"", ""pompelmo"", ""prugna"", ""ribes"", ""secca"", ""susine"", ""uva""]"
PNRR-FE-PNRRFE037-211uvuoJK,frutta,3.0,3.0,0.4642857142857143,1.375,1.375,0.0,"[[], []]",1.0,"[[""ananas""], [""ananas""]]",1.3525,[],3.78,"[""albicocca"", ""ananas"", ""arancia"", ""mandarino"", ""mela"", ""melograno"", ""pera"", ""pesca"", ""uva""]"
PNRR-FE-PNRRFE038-XW941PfLC,frutta,6.5,6.5,0.5357142857142857,1.1388888888888888,1.1388888888888888,0.0,"[[], []]",3.5,"[[""melone"", ""anguria"", ""pira"", ""i""], [""le"", ""mucche"", ""la""]]",4.919785714285714,[],7.503333333333334,"[""albicocca"", ""anguria"", ""arancia"", ""ciliegia"", ""dattero"", ""i"", ""la"", ""le"", ""mandarino"", ""mela"", ""melone"", ""mucche"", ""pesca"", ""pira"", ""uva""]"
PNRR-FE-PNRRFE040-jb6URqzBH,frutta,7.5,7.5,0.5607142857142857,1.0833333333333335,1.0833333333333335,1.0,"[[""kiwi""], [""kiwi""]]",4.0,"[[""ciliegie"", ""fragole"", ""albicocche"", ""fichi"", ""mirtilli"", ""ananas""], [""avvocato"", ""ananas""]]",0.953642857142857,[],7.827500000000001,"[""albicocche"", ""ananas"", ""arancia"", ""avvocato"", ""cachi"", ""ciliegie"", ""cocco"", ""fichi"", ""fragole"", ""lampone"", ""limone"", ""mandarino"", ""mirtilli"", ""pesca"", ""pompelmo"", ""uva""]"
PNRR-FE-PNRRFE045-qpXEMmEA4,frutta,6.5,6.5,0.5192307692307692,1.5357142857142856,1.5357142857142856,0.0,"[[], []]",1.0,"[[""ribes""], [""allora""]]",1.6155448717948717,[],7.71725,"[""albicocca"", ""allora"", ""arancia"", ""fragola"", ""lampone"", ""limone"", ""mandarino"", ""mela"", ""mirtillo"", ""nespola"", ""pera"", ""pesca"", ""ribes"", ""uva""]"
PNRR-FE-PNRRFE046-mlpdnFzCW,frutta,12.0,12.0,0.5647058823529412,1.19375,1.19375,3.5,"[[""papaya"", ""pera"", ""mela"", ""mango"", ""fragola""], [""papaya"", ""mango""]]",5.5,"[[""balena"", ""arancio"", ""ananas"", ""anguria"", ""ribes"", ""melone""], [""ananas"", ""licci"", ""ribes"", ""oddio"", ""castagne""]]",1.2660823529411764,[],8.164166666666667,"[""albicocca"", ""ananas"", ""anguria"", ""arancio"", ""balena"", ""castagne"", ""cedro"", ""fragola"", ""licci"", ""limone"", ""mandarino"", ""mela"", ""melone"", ""mirtillo"", ""mora"", ""oddio"", ""pera"", ""prugna"", ""ribes"", ""uva""]"
PNRR-FE-PNRRFE050-EMNBa6C5n,frutta,12.0,12.0,0.4666666666666667,1.5,1.5,9.0,"[[""pera"", ""albicocca"", ""mela"", ""kiwi"", ""banana"", ""ciliegia""], [""albicocca"", ""pera"", ""mela"", ""kiwi"", ""melone"", ""pesca"", ""pompelmo""]]",6.5,"[[""frutta"", ""ananas"", ""al"", ""cocomero"", ""melone"", ""ho"", ""detto"", ""per"", ""pesche""], [""melone"", ""arancio"", ""melone"", ""cocomero""]]",1.9989242424242424,[],7.508285714285714,"[""al"", ""albicocca"", ""ananas"", ""arancio"", ""ciliegia"", ""cocomero"", ""detto"", ""fragola"", ""frutta"", ""ho"", ""limone"", ""mandarino"", ""mela"", ""melone"", ""pera"", ""pesca"", ""pesche"", ""pompelmo"", ""prugna"", ""uva""]"
PNRR-FE-PNRRFE053-WcworDzsu,frutta,3.0,3.0,0.6666666666666666,1.0,1.0,0.0,"[[], []]",0.5,"[[], [""ariete""]]",3.2675,[],7.639999999999999,"[""arancia"", ""ariete"", ""limone""]"
PNRR-FE-PNRRFE054-5jAPAa18V,frutta,2.5,2.5,0.5357142857142857,1.1,1.1,0.0,"[[], []]",0.5,"[[], [""ananas""]]",3.8082142857142856,[],4.725,"[""albicocca"", ""ananas"", ""arancia"", ""cocco"", ""pesca"", ""uva""]"
PNRR-FE-PNRRFE056-97kH9yAVv,frutta,2.0,2.0,0.19090909090909092,2.666666666666667,2.666666666666667,2.0,"[[""lampone"", ""albicocca""], [""fragola""]]",2.5,"[[""poi""], [""\u00e8"", ""diverso"", ""bicocca"", ""caco""]]",1.468,[],5.975,"[""albicocca"", ""bicocca"", ""caco"", ""ciliegia"", ""diverso"", ""fragola"", ""lampone"", ""mela"", ""pera"", ""\u00e8""]"
PNRR-FE-PNRRFE057-vg18kG6Sr,frutta,3.5,3.5,0.3214285714285714,1.4166666666666665,1.4166666666666665,0.5,"[[], [""kiwi""]]",4.0,"[[""frutta"", ""ciliegie"", ""fragole""], [""allora"", ""melone"", ""cocomero"", ""banco"", ""per""]]",2.458214285714286,[],6.413,"[""allora"", ""banco"", ""ciliegia"", ""ciliegie"", ""cocomero"", ""fragola"", ""fragole"", ""frutta"", ""mela"", ""melone"", ""pera"", ""pesca"", ""prugna""]"
PNRRFE011-tNvXxJDwY,frutta,5.5,5.5,0.5606060606060606,1.25,1.25,0.0,"[[], []]",2.0,"[[""topo"", ""ananas""], [""melone"", ""anguria""]]",1.716010101010101,[],7.454583333333332,"[""ananas"", ""anguria"", ""arancia"", ""cocco"", ""lampone"", ""limone"", ""mandarino"", ""mela"", ""melone"", ""pera"", ""topo"", ""uva""]"
PNRRFE017-xU0WMlFgK,frutta,5.5,5.5,0.3666666666666667,1.4642857142857144,1.4642857142857144,0.5,"[[], [""fragola""]]",5.5,"[[""arancio"", ""cocomero"", ""melone"", ""noce"", ""di"", ""ananas""], [""arancio"", ""clementino"", ""nettarine"", ""ciliegie"", ""luva""]]",1.0296666666666667,[],8.032499999999999,"[""albicocca"", ""ananas"", ""arancio"", ""bergamotto"", ""ciliegie"", ""clementino"", ""cocco"", ""cocomero"", ""di"", ""fragola"", ""limone"", ""luva"", ""mandarino"", ""mela"", ""melone"", ""nettarine"", ""noce"", ""pera"", ""pesca"", ""pompelmo"", ""uva""]"
PNRRFE028-wwHJqE65l,frutta,6.5,6.5,0.45588235294117646,1.1964285714285714,1.1964285714285714,0.5,"[[], [""banana""]]",5.5,"[[""more"", ""ciliegie"", ""pesche"", ""\u00e8""], [""mangusta"", ""no"", ""la"", ""ribes"", ""ananas"", ""more"", ""lamponi""]]",95.86448529411766,[],4.792,"[""albicocca"", ""ananas"", ""ciliegie"", ""fragola"", ""fruttodellapassione"", ""la"", ""lampone"", ""lamponi"", ""mangostano"", ""mangusta"", ""mela"", ""pera"", ""pesche"", ""ribes"", ""uva"", ""\u00e8""]"
PNRRFE034-mnvPCWmk7,frutta,2.5,2.5,0.45,1.125,1.125,0.0,"[[], []]",1.5,"[[""ananas""], [""arance"", ""clementine""]]",1.5555,[],7.2125,"[""ananas"", ""arance"", ""arancia"", ""clementine"", ""mandarino"", ""pera"", ""uva""]"
PNRRFE036-jpLIwhmqB,frutta,6.0,6.0,0.4110576923076923,1.7708333333333335,1.7708333333333335,0.5,"[[""pera""], []]",2.0,"[[""noche""], [""coccodrillo"", ""cocomero"", ""melone""]]",1.2490865384615386,[],4.89,"[""albicocca"", ""arancia"", ""coccodrillo"", ""cocomero"", ""mandarino"", ""mela"", ""melograno"", ""melone"", ""mirtillo"", ""mora"", ""nespola"", ""noche"", ""pera"", ""pesca"", ""prugna"", ""uva""]"
SMG-ahyZuQyGq,frutta,10.0,10.0,0.39903846153846156,1.8333333333333335,1.8333333333333335,3.5,"[[""arancia"", ""mela"", ""mandarino"", ""pompelmo"", ""fragola""], [""albicocca"", ""pesca""]]",5.0,"[[""ciliegie"", ""fichi"", ""mandorle"", ""noci""], [""delfino"", ""a"", ""cacco"", ""fichi"", ""fragole"", ""ciliegie""]]",393.52554487179486,[],4.6675,"[""albicocca"", ""arancia"", ""cacco"", ""cachi"", ""cedro"", ""ciliegia"", ""ciliegie"", ""corbezzolo"", ""delfino"", ""fichi"", ""ficodindia"", ""fragola"", ""fragole"", ""lampone"", ""limone"", ""mandarino"", ""mandorle"", ""mela"", ""mirtillo"", ""nespola"", ""noci"", ""pera"", ""pesca"", ""pompelmo"", ""susina"", ""uva""]"
SP-57qCWMcgh,frutta,16.5,16.5,0.5080645161290323,1.3169934640522878,1.3169934640522878,8.5,"[[""maracuja"", ""papaya"", ""anguria"", ""mango"", ""dattero"", ""banana"", ""melone"", ""ciliegia"", ""fragola""], [""maracuja"", ""papaya"", ""pera"", ""cocco"", ""mela"", ""mango"", ""banana"", ""pompelmo""]]",9.5,"[[""vera"", ""melone"", ""anguria"", ""avvocato"", ""ananas"", ""pomodoro"", ""mar"", ""anguria"", ""melone"", ""koko"", ""fichi"", ""prugne""], [""asino"", ""cavallo"", ""ananas"", ""pomodoro"", ""anguria"", ""melone"", ""fragole""]]",1.250417457305503,[],7.9714285714285715,"[""albicocca"", ""ananas"", ""anguria"", ""arancia"", ""asino"", ""avvocato"", ""cachi"", ""cavallo"", ""ciliegia"", ""cocco"", ""dattero"", ""fichi"", ""fragola"", ""fragole"", ""koko"", ""limone"", ""maracuja"", ""mela"", ""melone"", ""pera"", ""pesca"", ""pomodoro"", ""pompelmo"", ""prugne"", ""vera""]"
TB-CmdzjfLO0,frutta,1.0,1.0,0.41666666666666663,1.0,1.0,0.0,"[[], []]",0.5,"[[], [""pere""]]",3.1775,[],6.534999999999999,"[""arancia"", ""pere""]"
015-Wxp5TYig8,verdura,2.5,2.5,0.3333333333333333,1.2916666666666665,1.2916666666666665,0.0,"[[], []]",3.0,"[[""broccoli"", ""finocchi"", ""insalata"", ""pori""], [""insalata"", ""carote""]]",0.5344444444444445,[],14.552500000000002,"[""carote"", ""cavolfiore"", ""cipolla"", ""finocchi"", ""insalata"", ""pori"", ""verza"", ""zucca""]"
AM-UlE0xR5eB,verdura,3.5,3.5,0.4777777777777778,1.1666666666666665,1.1666666666666665,0.5,"[[], [""cavolfiore""]]",1.5,"[[""cetrioli"", ""broccoli""], [""fagiolini""]]",0.6514444444444444,[],11.435,"[""bietola"", ""cavolfiore"", ""cavolocappuccio"", ""cetrioli"", ""fagiolini"", ""lattuga"", ""rucola"", ""sedano"", ""verza""]"
B1-Prq7S2alQ,verdura,0.0,0.0,0.0,1.5,1.5,0.0,"[[], []]",0.0,"[[], []]",0.385,[],17.67,"[""lattuga"", ""verza""]"
B10-gVKbNaY6G,verdura,14.0,14.0,0.5550986842105263,1.5138888888888888,1.5138888888888888,7.0,"[[""zucca"", ""cavolettidibruxelles"", ""cavolfiore"", ""melanzana"", ""cavolonero""], [""cavolettidibruxelles"", ""cavolfiore"", ""melanzana"", ""peperone"", ""cavoloverza"", ""cavolocappuccio"", ""zucchina"", ""cipolla""]]",2.5,"[[""il"", ""asparago""], [""mo"", ""esco"", ""iceberg""]]",0.5203125,[],8.21,"[""aglio"", ""asparago"", ""bietola"", ""broccolo"", ""carota"", ""cavolettidibruxelles"", ""cavolfiore"", ""cavolo"", ""cavolocappuccio"", ""cavolonero"", ""cavoloverza"", ""cetriolo"", ""cicoria"", ""cipolla"", ""esco"", ""il"", ""lattuga"", ""melanzana"", ""mo"", ""peperone"", ""pomodoro"", ""porro"", ""rucola"", ""sedano"", ""verza"", ""zucca"", ""zucchina""]"
F2-dhpmHFq1G,verdura,12.5,12.5,0.602974828375286,1.1538461538461537,1.1538461538461537,3.5,"[[""lattuga"", ""zucchina""], [""lattuga"", ""melanzana"", ""cicoria"", ""rucola"", ""zucchina""]]",5.5,"[[""iceberg"", ""le"", ""melanzane"", ""asparagi"", ""piselli""], [""romana"", ""iceberg"", ""asparago"", ""e"", ""asparagi"", ""cavoli""]]",0.5503661327231122,[],10.575000000000001,"[""asparagi"", ""asparago"", ""carota"", ""cavolettidibruxelles"", ""cavolfiore"", ""cavoli"", ""cavolo"", ""cetriolo"", ""cicoria"", ""cipolla"", ""e"", ""finocchio"", ""indivia"", ""lattuga"", ""le"", ""melanzana"", ""melanzane"", ""peperone"", ""piselli"", ""pomodoro"", ""romana"", ""rucola"", ""zucchina""]"
