"id","listnum","category","item","rt"
"PNRR-CA-FM-opQYDF3T5","3","animali","lince","22617"
"PNRR-CA-FM-opQYDF3T5","3","animali","elefante","24865"
"PNRR-CA-FM-opQYDF3T5","3","animali","giraffa","31157"
"PNRR-CA-FM-opQYDF3T5","3","animali","delfino","37229"
"PNRR-CA-FM-opQYDF3T5","3","animali","capodoglio","41333"
"PNRR-CA-FM-opQYDF3T5","3","animali","squalo","43942"
"PNRR-CA-FM-opQYDF3T5","3","animali","tartaruga","50274"
"PNRR-CA-FM-opQYDF3T5","3","animali","orata","60058"
"PNRR-CA-FM-opQYDF3T5","3","animali","spigola","60058"
"PNRR-CA-FM-opQYDF3T5","4","frutta","mela","5948"
"PNRR-CA-FM-opQYDF3T5","4","frutta","pera","5948"
"PNRR-CA-FM-opQYDF3T5","4","frutta","banana","5948"
"PNRR-CA-FM-opQYDF3T5","4","frutta","cachi","14554"
"PNRR-CA-FM-opQYDF3T5","4","frutta","kiwi","14554"
"PNRR-CA-FM-opQYDF3T5","4","frutta","mandarino","17547"
"PNRR-CA-FM-opQYDF3T5","4","frutta","clementino","17547"
"PNRR-CA-FM-opQYDF3T5","5","verdura","e","61272"
"PNRR-CA-FM-opQYDF3T5","5","verdura","poi","61272"
"PNRR-CA-FM-opQYDF3T5","5","verdura","la","61272"
"PNRR-CA-FM-opQYDF3T5","5","verdura","bietola","6262"
"PNRR-CA-FM-opQYDF3T5","5","verdura","carota","14076"
"PNRR-CA-FM-opQYDF3T5","5","verdura","sedano","14076"
"PNRR-CA-FM-opQYDF3T5","5","verdura","finocchi","19622"
"PNRR-CA-FM-opQYDF3T5","5","verdura","pomodori","29697"
"PNRR-CA-FM-opQYDF3T5","5","verdura","barbabietola","36243"
"prova-Wf2yFLOjh","0","animali","","0"
"prova-Wf2yFLOjh","0","frutta","","0"
"prova-Wf2yFLOjh","0","verdura","","0"
"prova-Wf2yFLOjh","1","frutta","ho","7686"
"prova-Wf2yFLOjh","1","frutta","scoperto","7686"
"prova-Wf2yFLOjh","1","frutta","un","7686"
"prova-Wf2yFLOjh","1","frutta","po'","7686"
"prova-Wf2yFLOjh","1","frutta","di","7686"
"prova-Wf2yFLOjh","1","frutta","trama","7686"
"prova-Wf2yFLOjh","1","frutta","sei","28724"
"prova-Wf2yFLOjh","1","frutta","fidanzati","28724"
"prova-Wf2yFLOjh","1","frutta","che","32498"
"prova-Wf2yFLOjh","1","frutta","hanno","32498"
"prova-Wf2yFLOjh","1","frutta","rotto","32498"
"prova-Wf2yFLOjh","1","frutta","quindi","37629"
"prova-Wf2yFLOjh","1","frutta","ok","37629"
"prova-Wf2yFLOjh","1","frutta","perché","49697"
"prova-Wf2yFLOjh","1","frutta","no","56091"
"prova-Wf2yFLOjh","1","frutta","è","56091"
"prova-Wf2yFLOjh","1","frutta","triste","56091"
"prova-Wf2yFLOjh","2","verdura","app","5666"
"prova-Wf2yFLOjh","2","verdura","per","5666"
"prova-Wf2yFLOjh","2","verdura","questo","5666"
"prova-Wf2yFLOjh","2","verdura","vanni","5666"
"prova-Wf2yFLOjh","2","verdura","non","5666"
"prova-Wf2yFLOjh","2","verdura","voleva","5666"
"prova-Wf2yFLOjh","2","verdura","chi","8315"
"prova-Wf2yFLOjh","2","verdura","è","8315"
"prova-Wf2yFLOjh","2","verdura","angela","8315"
"prova-Wf2yFLOjh","2","verdura","fumasse","8315"
"prova-Wf2yFLOjh","2","verdura","non","12826"
"prova-Wf2yFLOjh","2","verdura","è","12826"
"prova-Wf2yFLOjh","2","verdura","che","12826"
"prova-Wf2yFLOjh","2","verdura","fanno","12826"
"prova-Wf2yFLOjh","2","verdura","e","12826"
"prova-Wf2yFLOjh","2","verdura","non","12826"
"prova-Wf2yFLOjh","2","verdura","vuole","12826"
"prova-Wf2yFLOjh","2","verdura","che","12826"
"prova-Wf2yFLOjh","2","verdura","un","30443"
"prova-Wf2yFLOjh","2","verdura","ragazzo","30443"
"prova-Wf2yFLOjh","2","verdura","non","30443"
"prova-Wf2yFLOjh","2","verdura","so","30443"
"prova-Wf2yFLOjh","2","verdura","come","30443"
"prova-Wf2yFLOjh","2","verdura","si","30443"
"prova-Wf2yFLOjh","2","verdura","chiama","30443"
"prova-Wf2yFLOjh","2","verdura","dove","30443"
"prova-Wf2yFLOjh","2","verdura","angela","30443"
"prova-Wf2yFLOjh","2","verdura","mi","30443"
"prova-Wf2yFLOjh","2","verdura","ha","30443"
"prova-Wf2yFLOjh","2","verdura","detto","30443"
"prova-Wf2yFLOjh","2","verdura","è","43471"
"prova-Wf2yFLOjh","2","verdura","uscita","43471"
"prova-Wf2yFLOjh","2","verdura","o","43471"
"prova-Wf2yFLOjh","2","verdura","è","43471"
"prova-Wf2yFLOjh","2","verdura","uscita","43471"
"prova-Wf2yFLOjh","2","verdura","a","43471"
"prova-Wf2yFLOjh","2","verdura","dove","43471"
"prova-Wf2yFLOjh","2","verdura","hanno","43471"
"prova-Wf2yFLOjh","2","verdura","fuori","43471"
"prova-Wf2yFLOjh","2","verdura","per","43471"
"prova-Wf2yFLOjh","2","verdura","penso","43471"
"prova-Wf2yFLOjh","2","verdura","che","43471"
"prova-Wf2yFLOjh","2","verdura","per","43471"
"prova-Wf2yFLOjh","2","verdura","fumare","43471"
"prova-Wf2yFLOjh","3","animali","e","61310"
"prova-Wf2yFLOjh","3","animali","ha","61310"
"prova-Wf2yFLOjh","3","animali","detto","61310"
"prova-Wf2yFLOjh","3","animali","ah","61310"
"prova-Wf2yFLOjh","3","animali","ma","61310"
"prova-Wf2yFLOjh","3","animali","già","61310"
"prova-Wf2yFLOjh","3","animali","non","61310"
"prova-Wf2yFLOjh","3","animali","fuma","61310"
"prova-Wf2yFLOjh","3","animali","e","61310"
"prova-Wf2yFLOjh","3","animali","gli","61310"
"prova-Wf2yFLOjh","3","animali","fa","61310"
"prova-Wf2yFLOjh","3","animali","male","61310"
"prova-Wf2yFLOjh","3","animali","non","4985"
"prova-Wf2yFLOjh","3","animali","è","4985"
"prova-Wf2yFLOjh","3","animali","perché","4985"
"prova-Wf2yFLOjh","3","animali","fidanzato","12640"
"prova-Wf2yFLOjh","3","animali","di","12640"
"prova-Wf2yFLOjh","3","animali","nuovo","12640"
"prova-Wf2yFLOjh","3","animali","di","12640"
"prova-Wf2yFLOjh","3","animali","panni","12640"
"prova-Wf2yFLOjh","3","animali","non","21255"
"prova-Wf2yFLOjh","3","animali","sapevo","21255"
"prova-Wf2yFLOjh","3","animali","come","21255"
"prova-Wf2yFLOjh","3","animali","testo","21255"
"prova-Wf2yFLOjh","3","animali","sì","30185"
"prova-Wf2yFLOjh","3","animali","c'è","30185"
"prova-Wf2yFLOjh","3","animali","questa","30185"
"prova-Wf2yFLOjh","3","animali","felice","35447"
"prova-Wf2yFLOjh","3","animali","egoista","35447"
"prova-Wf2yFLOjh","3","animali","no","35447"
"prova-Wf2yFLOjh","3","animali","io","45239"
"prova-Wf2yFLOjh","3","animali","sono","45239"
"prova-Wf2yFLOjh","3","animali","una","45239"
"prova-Wf2yFLOjh","3","animali","persona","45239"
"prova-Wf2yFLOjh","3","animali","un","45239"
"prova-Wf2yFLOjh","3","animali","po'","45239"
"prova-Wf2yFLOjh","3","animali","egoista","45239"
"prova-Wf2yFLOjh","3","animali","ah","45239"
"prova-Wf2yFLOjh","3","animali","egoista","45239"
"prova-Wf2yFLOjh","4","frutta","i","27631"
"prova-Wf2yFLOjh","4","frutta","due","27631"
"prova-Wf2yFLOjh","4","frutta","hanno","27631"
"prova-Wf2yFLOjh","4","frutta","35","27631"
"prova-Wf2yFLOjh","4","frutta","anni","27631"
"prova-Wf2yFLOjh","4","frutta","sì","27631"
"prova-Wf2yFLOjh","4","frutta","ma","27631"
"prova-Wf2yFLOjh","4","frutta","è","27631"
"prova-Wf2yFLOjh","4","frutta","un","27631"
"prova-Wf2yFLOjh","4","frutta","matrimonio","27631"
"prova-Wf2yFLOjh","4","frutta","combinato","27631"
"prova-Wf2yFLOjh","4","frutta","lightin","32064"
"prova-Wf2yFLOjh","4","frutta","800","32064"
"prova-Wf2yFLOjh","4","frutta","no","35995"
"prova-Wf2yFLOjh","4","frutta","ok","35995"
"prova-Wf2yFLOjh","4","frutta","ok","35995"
"prova-Wf2yFLOjh","4","frutta","si","46830"
"prova-Wf2yFLOjh","4","frutta","incontrano","46830"
"prova-Wf2yFLOjh","4","frutta","tra","46830"
"prova-Wf2yFLOjh","4","frutta","amici","58935"
"prova-Wf2yFLOjh","4","frutta","in","58935"
"prova-Wf2yFLOjh","4","frutta","comune","58935"
"prova-Wf2yFLOjh","4","frutta","friends","58935"
"prova-Wf2yFLOjh","4","frutta","vanni","58935"
"prova-Wf2yFLOjh","5","verdura","è","61134"
"prova-Wf2yFLOjh","5","verdura","uno","61134"
"prova-Wf2yFLOjh","5","verdura","litighiamo","3741"
"prova-Wf2yFLOjh","5","verdura","io","11442"
"prova-Wf2yFLOjh","5","verdura","voglio","11442"
"prova-Wf2yFLOjh","5","verdura","mi","11442"
"prova-Wf2yFLOjh","5","verdura","vuoi","11442"
"prova-Wf2yFLOjh","5","verdura","bene","11442"
"prova-Wf2yFLOjh","5","verdura","affine","15191"
"prova-Wf2yFLOjh","5","verdura","essere","22623"
"prova-Wf2yFLOjh","5","verdura","primitivo","22623"
"prova-Wf2yFLOjh","5","verdura","pazzia","31005"
"prova-Wf2yFLOjh","5","verdura","contenta","31005"
"prova-Wf2yFLOjh","5","verdura","felice","31005"
"prova-Wf2yFLOjh","5","verdura","eccetera","31005"
"prova-Wf2yFLOjh","5","verdura","perché","31005"
"prova-Wf2yFLOjh","5","verdura","le","31005"
"prova-Wf2yFLOjh","5","verdura","vuoi","31005"
"prova-Wf2yFLOjh","5","verdura","bere","31005"
"prova-Wf2yFLOjh","5","verdura","è","33351"
"prova-Wf2yFLOjh","5","verdura","giusto","33351"
"prova-Wf2yFLOjh","5","verdura","se","39003"
"prova-Wf2yFLOjh","5","verdura","un","39003"
"prova-Wf2yFLOjh","5","verdura","matrimonio","39003"
"prova-Wf2yFLOjh","5","verdura","combinato","39003"
"prova-Wf2yFLOjh","5","verdura","immagino","50920"
"prova-Wf2yFLOjh","5","verdura","imaginate","53863"
"PNRR-CA-AG-NVUuOHgdY","0","animali","formica","6282"
"PNRR-CA-AG-NVUuOHgdY","0","animali","zanzara","6282"
"PNRR-CA-AG-NVUuOHgdY","0","animali","ape","6282"
"PNRR-CA-AG-NVUuOHgdY","0","animali","cavalletta","6282"
"PNRR-CA-AG-NVUuOHgdY","0","animali","lucertola","10612"
"PNRR-CA-AG-NVUuOHgdY","0","animali","mantide","10612"
"PNRR-CA-AG-NVUuOHgdY","0","animali","religio","10612"
"PNRR-CA-AG-NVUuOHgdY","0","animali","specifico","24670"
"PNRR-CA-AG-NVUuOHgdY","0","animali","gabbiano","24670"
"PNRR-CA-AG-NVUuOHgdY","0","animali","rondine","28926"
"PNRR-CA-AG-NVUuOHgdY","0","animali","tordo","28926"
"PNRR-CA-AG-NVUuOHgdY","0","animali","sgombro","31979"
"PNRR-CA-AG-NVUuOHgdY","0","animali","mantide","34996"
"PNRR-CA-AG-NVUuOHgdY","0","animali","religio","34996"
"PNRR-CA-AG-NVUuOHgdY","0","animali","cavallo","40256"
"PNRR-CA-AG-NVUuOHgdY","0","animali","gatto","40256"
"PNRR-CA-AG-NVUuOHgdY","0","animali","cane","40256"
"PNRR-CA-AG-NVUuOHgdY","0","animali","giaguaro","54029"
"PNRR-CA-AG-NVUuOHgdY","0","animali","zebra","54029"
"PNRR-CA-AG-NVUuOHgdY","0","animali","leone","54029"
"PNRR-CA-AG-NVUuOHgdY","0","animali","ghepardo","54029"
"PNRR-CA-AG-NVUuOHgdY","0","animali","scimmia","54029"
"PNRR-CA-AG-NVUuOHgdY","0","animali","lemure","57271"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","millepiedi","61096"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","banana","5215"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","limone","5215"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","kiwi","5215"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","fragola","7732"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","ciliegia","7732"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","pesca","13707"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","limone","13707"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","era","18082"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","mela","18082"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","albicocca","18082"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","uva","36806"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","dici","50240"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","mango","50240"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","papaya","50240"
"PNRR-CA-AG-NVUuOHgdY","1","frutta","avocado","54969"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","carote","8210"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","pomodori","8210"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","lattuga","8210"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","vabbè","16365"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","vado","16365"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","nello","16365"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","specifico","16365"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","zucchina","25174"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","melanzana","25174"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","carota","25174"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","pomodoro","25174"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","la","40827"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","cipolla","40827"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","sedano","40827"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","il","55840"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","cavolo","55840"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","la","55840"
"PNRR-CA-AG-NVUuOHgdY","2","verdura","verza","55840"
"PNRR-CA-AG-NVUuOHgdY","3","animali","melanzana","61179"
"PNRR-CA-AG-NVUuOHgdY","3","animali","cinghiale","10654"
"PNRR-CA-AG-NVUuOHgdY","3","animali","maiale","10654"
"PNRR-CA-AG-NVUuOHgdY","3","animali","mucca","10654"
"PNRR-CA-AG-NVUuOHgdY","3","animali","cavallo","10654"
"PNRR-CA-AG-NVUuOHgdY","3","animali","cane","10654"
"PNRR-CA-AG-NVUuOHgdY","3","animali","gatto","10654"
"PNRR-CA-AG-NVUuOHgdY","3","animali","rondine","17381"
"PNRR-CA-AG-NVUuOHgdY","3","animali","aquila","17381"
"PNRR-CA-AG-NVUuOHgdY","3","animali","falco","17381"
"PNRR-CA-AG-NVUuOHgdY","3","animali","leone","30110"
"PNRR-CA-AG-NVUuOHgdY","3","animali","della","30110"
"PNRR-CA-AG-NVUuOHgdY","3","animali","tigre","30110"
"PNRR-CA-AG-NVUuOHgdY","3","animali","millepiedi","41413"
"PNRR-CA-AG-NVUuOHgdY","3","animali","terni","47884"
"PNRR-CA-AG-NVUuOHgdY","3","animali","termite","47884"
"PNRR-CA-AG-NVUuOHgdY","3","animali","serpente","52872"
"PNRR-CA-AG-NVUuOHgdY","3","animali","lucertola","58309"
"PNRR-CA-AG-NVUuOHgdY","4","frutta","banana","4453"
"PNRR-CA-AG-NVUuOHgdY","4","frutta","limone","4453"
"PNRR-CA-AG-NVUuOHgdY","4","frutta","lampone","4453"
"PNRR-CA-AG-NVUuOHgdY","4","frutta","fragola","7234"
"PNRR-CA-AG-NVUuOHgdY","4","frutta","mela","15058"
"PNRR-CA-AG-NVUuOHgdY","4","frutta","arancia","33437"
"PNRR-CA-AG-NVUuOHgdY","4","frutta","mandarino","33437"
"PNRR-CA-AG-NVUuOHgdY","4","frutta","pompia","40205"
"PNRR-CA-AG-NVUuOHgdY","4","frutta","uva","56887"
"PNRR-CA-AG-NVUuOHgdY","4","frutta","fico","56887"
"PNRR-CA-AG-NVUuOHgdY","4","frutta","pesca","56887"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","allora","2888"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","carota","2888"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","insalata","19067"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","radicchio","19067"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","puntarelle","25461"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","pomodoro","32759"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","l'ho","32759"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","già","32759"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","detto","32759"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","brocco","39454"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","romano","46110"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","il","46110"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","verza","46110"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","la","46110"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","rapa","46110"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","cicoria","51770"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","maison","60689"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","du","60689"
"PNRR-CA-AG-NVUuOHgdY","5","verdura","monde","60689"
"PNRR-CA-FM-opQYDF3T5","0","animali","gatto","3155"
"PNRR-CA-FM-opQYDF3T5","0","animali","tigre","3155"
"PNRR-CA-FM-opQYDF3T5","0","animali","leone","5481"
"PNRR-CA-FM-opQYDF3T5","0","animali","orso","10916"
"PNRR-CA-FM-opQYDF3T5","0","animali","ippopotamo","10916"
"PNRR-CA-FM-opQYDF3T5","0","animali","balena","16872"
"PNRR-CA-FM-opQYDF3T5","0","animali","conta","20279"
"PNRR-CA-FM-opQYDF3T5","0","animali","balena","20279"
"PNRR-CA-FM-opQYDF3T5","0","animali","sì","20279"
"PNRR-CA-FM-opQYDF3T5","0","animali","formica","25443"
"PNRR-CA-FM-opQYDF3T5","0","animali","coleottero","27630"
"PNRR-CA-FM-opQYDF3T5","0","animali","farfalla","33728"
"PNRR-CA-FM-opQYDF3T5","0","animali","uccello","37854"
"PNRR-CA-FM-opQYDF3T5","0","animali","tacchino","51754"
"PNRR-CA-FM-opQYDF3T5","1","frutta","mela","4219"
"PNRR-CA-FM-opQYDF3T5","1","frutta","pera","4219"
"PNRR-CA-FM-opQYDF3T5","1","frutta","kiwi","4219"
"PNRR-CA-FM-opQYDF3T5","1","frutta","ananas","5954"
"PNRR-CA-FM-opQYDF3T5","1","frutta","arancia","11210"
"PNRR-CA-FM-opQYDF3T5","1","frutta","pesca","11210"
"PNRR-CA-FM-opQYDF3T5","1","frutta","uva","11210"
"PNRR-CA-FM-opQYDF3T5","1","frutta","noce","23339"
"PNRR-CA-FM-opQYDF3T5","1","frutta","mandarino","40023"
"PNRR-CA-FM-opQYDF3T5","2","verdura","cetriolo","2826"
"PNRR-CA-FM-opQYDF3T5","2","verdura","prezzemolo","8186"
"PNRR-CA-FM-opQYDF3T5","2","verdura","finocchio","9985"
"PNRR-CA-FM-opQYDF3T5","2","verdura","bietola","17677"
"PNRR-CA-FM-opQYDF3T5","2","verdura","ravanello","19856"
"PNRR-CA-FM-opQYDF3T5","2","verdura","pomodoro","22657"
"PNRR-CA-FM-opQYDF3T5","3","animali","squalo","5692"
"PNRR-CA-FM-opQYDF3T5","3","animali","balena","5692"
"PNRR-CA-FM-opQYDF3T5","3","animali","branzino","12861"
"PNRR-CA-FM-opQYDF3T5","3","animali","orata","12861"
"PNRR-CA-FM-opQYDF3T5","3","animali","triglia","16915"
"PNRR-CA-FM-opQYDF3T5","3","animali","tigre","19518"
"PNRR-CA-FM-opQYDF3T5","3","animali","pantera","19518"
"PNRR-CA-FM-opQYDF3T5","3","animali","gatto","21218"
"PNRR-CA-FM-opQYDF3T5","3","animali","coleottero","31983"
"PNRR-CA-FM-opQYDF3T5","3","animali","formica","31983"
"PNRR-CA-FM-opQYDF3T5","3","animali","talpa","36413"
"PNRR-CA-FM-opQYDF3T5","3","animali","bradipo","44225"
"PNRR-CA-FM-opQYDF3T5","3","animali","pappagallo","48166"
"PNRR-CA-FM-opQYDF3T5","3","animali","gallina","51468"
"PNRR-CA-FM-opQYDF3T5","3","animali","coniglio","57307"
"PNRR-CA-FM-opQYDF3T5","3","animali","lepre","57307"
"PNRR-CA-FM-opQYDF3T5","4","frutta","pera","5586"
"PNRR-CA-FM-opQYDF3T5","4","frutta","mela","5586"
"PNRR-CA-FM-opQYDF3T5","4","frutta","banana","5586"
"PNRR-CA-FM-opQYDF3T5","4","frutta","kiwi","5586"
"PNRR-CA-FM-opQYDF3T5","4","frutta","ananas","9257"
"PNRR-CA-FM-opQYDF3T5","4","frutta","noce","16624"
"PNRR-CA-FM-opQYDF3T5","4","frutta","nocciolina","16624"
"PNRR-CA-FM-opQYDF3T5","4","frutta","noci","21002"
"PNRR-CA-FM-opQYDF3T5","4","frutta","brasiliane","21002"
"PNRR-CA-FM-opQYDF3T5","4","frutta","arachide","25998"
"PNRR-CA-FM-opQYDF3T5","4","frutta","arancia","34837"
"PNRR-CA-FM-opQYDF3T5","4","frutta","anguria","37792"
"PNRR-CA-FM-opQYDF3T5","4","frutta","susina","55555"
"PNRR-CA-FM-opQYDF3T5","5","verdura","bietola","5505"
"PNRR-CA-FM-opQYDF3T5","5","verdura","ravanello","5505"
"PNRR-CA-FM-opQYDF3T5","5","verdura","cipolla","10956"
"PNRR-CA-FM-opQYDF3T5","5","verdura","sedano","15847"
"PNRR-CA-FM-opQYDF3T5","5","verdura","lattuga","23093"
"PNRR-CA-GF-47wm7VCAS","0","animali","cane","12845"
"PNRR-CA-GF-47wm7VCAS","0","animali","e","12845"
"PNRR-CA-GF-47wm7VCAS","0","animali","gatto","12845"
"PNRR-CA-GF-47wm7VCAS","0","animali","lepre","12845"
"PNRR-CA-GF-47wm7VCAS","0","animali","volpe","12845"
"PNRR-CA-GF-47wm7VCAS","0","animali","cinghiale","12845"
"PNRR-CA-GF-47wm7VCAS","0","animali","leone","12845"
"PNRR-CA-GF-47wm7VCAS","0","animali","tigre","12845"
"PNRR-CA-GF-47wm7VCAS","0","animali","leopardo","12845"
"PNRR-CA-GF-47wm7VCAS","0","animali","elefante","12845"
"PNRR-CA-GF-47wm7VCAS","0","animali","coccodrillo","15539"
"PNRR-CA-GF-47wm7VCAS","0","animali","volpe","17887"
"PNRR-CA-GF-47wm7VCAS","0","animali","l'ho","17887"
"PNRR-CA-GF-47wm7VCAS","0","animali","già","17887"
"PNRR-CA-GF-47wm7VCAS","0","animali","detto","17887"
"PNRR-CA-GF-47wm7VCAS","0","animali","pappagallo","21537"
"PNRR-CA-GF-47wm7VCAS","0","animali","maiale","30999"
"PNRR-CA-GF-47wm7VCAS","0","animali","pecora","30999"
"PNRR-CA-GF-47wm7VCAS","0","animali","coniglio","34307"
"PNRR-CA-GF-47wm7VCAS","0","animali","asino","34307"
"PNRR-CA-GF-47wm7VCAS","0","animali","cavallo","36934"
"PNRR-CA-GF-47wm7VCAS","0","animali","passero","44431"
"PNRR-CA-GF-47wm7VCAS","0","animali","cinghiale","49011"
"PNRR-CA-GF-47wm7VCAS","0","animali","l'ho","49011"
"PNRR-CA-GF-47wm7VCAS","0","animali","già","49011"
"PNRR-CA-GF-47wm7VCAS","0","animali","detto","49011"
"PNRR-CA-GF-47wm7VCAS","0","animali","serpente","53849"
"PNRR-CA-GF-47wm7VCAS","0","animali","serpente","57798"
"PNRR-CA-GF-47wm7VCAS","0","animali","poi","57798"
"PNRR-CA-GF-47wm7VCAS","0","animali","abbiamo","57798"
"PNRR-CA-GF-47wm7VCAS","0","animali","scimmia","57798"
"PNRR-CA-GF-47wm7VCAS","1","frutta","arancio","13288"
"PNRR-CA-GF-47wm7VCAS","1","frutta","ananas","13288"
"PNRR-CA-GF-47wm7VCAS","1","frutta","mela","13288"
"PNRR-CA-GF-47wm7VCAS","1","frutta","pera","13288"
"PNRR-CA-GF-47wm7VCAS","1","frutta","fragola","13288"
"PNRR-CA-GF-47wm7VCAS","1","frutta","kiwi","13288"
"PNRR-CA-GF-47wm7VCAS","1","frutta","uva","18940"
"PNRR-CA-GF-47wm7VCAS","1","frutta","albicocche","29222"
"PNRR-CA-GF-47wm7VCAS","1","frutta","fragole","29222"
"PNRR-CA-GF-47wm7VCAS","1","frutta","pesche","29222"
"PNRR-CA-GF-47wm7VCAS","1","frutta","pere","29222"
"PNRR-CA-GF-47wm7VCAS","1","frutta","mele","29222"
"PNRR-CA-GF-47wm7VCAS","1","frutta","arance","29222"
"PNRR-CA-GF-47wm7VCAS","1","frutta","mandarini","29222"
"PNRR-CA-GF-47wm7VCAS","1","frutta","limone","29222"
"PNRR-CA-GF-47wm7VCAS","1","frutta","palline","41434"
"PNRR-CA-GF-47wm7VCAS","1","frutta","neri","41434"
"PNRR-CA-GF-47wm7VCAS","1","frutta","banana","49638"
"PNRR-CA-GF-47wm7VCAS","1","frutta","poi","49638"
"PNRR-CA-GF-47wm7VCAS","1","frutta","sai","49638"
"PNRR-CA-GF-47wm7VCAS","1","frutta","che","49638"
"PNRR-CA-GF-47wm7VCAS","1","frutta","abbiamo","49638"
"PNRR-CA-GF-47wm7VCAS","2","verdura","finocchi","4800"
"PNRR-CA-GF-47wm7VCAS","2","verdura","lattuga","7247"
"PNRR-CA-GF-47wm7VCAS","2","verdura","peperoni","9554"
"PNRR-CA-GF-47wm7VCAS","2","verdura","ravanelli","12043"
"PNRR-CA-GF-47wm7VCAS","2","verdura","cavoli","27269"
"PNRR-CA-GF-47wm7VCAS","2","verdura","aglio","36840"
"PNRR-CA-GF-47wm7VCAS","2","verdura","fine","50293"
"PNRR-CA-GF-47wm7VCAS","2","verdura","melanzane","50293"
"PNRR-CA-GF-47wm7VCAS","2","verdura","zucchine","55002"
"PNRR-CA-GF-47wm7VCAS","2","verdura","melanzane","55002"
"PNRR-CA-GF-47wm7VCAS","2","verdura","peperoni","55002"
"PNRR-CA-GF-47wm7VCAS","3","animali","pappagallo","4336"
"PNRR-CA-GF-47wm7VCAS","3","animali","amore","7295"
"PNRR-CA-GF-47wm7VCAS","3","animali","tigre","7295"
"PNRR-CA-GF-47wm7VCAS","3","animali","volpe","7295"
"PNRR-CA-GF-47wm7VCAS","3","animali","pesce","10365"
"PNRR-CA-GF-47wm7VCAS","3","animali","aquila","12975"
"PNRR-CA-GF-47wm7VCAS","3","animali","colomba","16792"
"PNRR-CA-GF-47wm7VCAS","3","animali","cinghiale","18914"
"PNRR-CA-GF-47wm7VCAS","3","animali","serpente","29798"
"PNRR-CA-GF-47wm7VCAS","3","animali","tigre","32334"
"PNRR-CA-GF-47wm7VCAS","3","animali","serpenti","37432"
"PNRR-CA-GF-47wm7VCAS","3","animali","tigre","37432"
"PNRR-CA-GF-47wm7VCAS","3","animali","gorilla","41273"
"PNRR-CA-GF-47wm7VCAS","3","animali","scimpanzè","41273"
"PNRR-CA-GF-47wm7VCAS","3","animali","bisonte","43995"
"PNRR-CA-GF-47wm7VCAS","3","animali","asino","47627"
"PNRR-CA-GF-47wm7VCAS","3","animali","mulo","47627"
"PNRR-CA-GF-47wm7VCAS","3","animali","pecora","55614"
"PNRR-CA-GF-47wm7VCAS","3","animali","gallina","55614"
"PNRR-CA-GF-47wm7VCAS","4","frutta","pere","8145"
